Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [Genome reference]
80bf1ed9-4857-408b-a0f7-76d8ea2f93cb	TCGA-DC-6683-01A-11D-1828-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-DC-6683-01A-11D-1828-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-DC-6683-01A-11D-1828-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-DC-6683-01A-11D-1828-05	6929718081_R05C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.5.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-6683-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-2.TCGA-DC-6683-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.5.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-6683-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-3.TCGA-DC-6683-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.5.3.0	DNA Methylation	Level 3	yes	HG19
80bf1ed9-4857-408b-a0f7-76d8ea2f93cb	TCGA-DC-6683-01A-11D-1828-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-DC-6683-01A-11D-1828-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-DC-6683-01A-11D-1828-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-DC-6683-01A-11D-1828-05	6929718081_R05C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.5.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-6683-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-2.TCGA-DC-6683-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.5.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-DC-6683-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-3.TCGA-DC-6683-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.5.3.0	DNA Methylation	Level 3	yes	HG19
477245c3-d57d-4eee-acf7-4d9478510394	TCGA-AF-6672-01A-11D-1828-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AF-6672-01A-11D-1828-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AF-6672-01A-11D-1828-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AF-6672-01A-11D-1828-05	6929718081_R06C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.5.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-6672-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-2.TCGA-AF-6672-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.5.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-6672-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-3.TCGA-AF-6672-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.5.3.0	DNA Methylation	Level 3	yes	HG19
477245c3-d57d-4eee-acf7-4d9478510394	TCGA-AF-6672-01A-11D-1828-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AF-6672-01A-11D-1828-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AF-6672-01A-11D-1828-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AF-6672-01A-11D-1828-05	6929718081_R06C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.5.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-6672-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-2.TCGA-AF-6672-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.5.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-6672-01A-11D-1828-05	jhu-usc.edu_READ.HumanMethylation450.5.lvl-3.TCGA-AF-6672-01A-11D-1828-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.5.3.0	DNA Methylation	Level 3	yes	HG19
07a77b27-8eac-4a9d-a853-1b9fe41c8d63	TCGA-AF-A56K-01A-32D-A39G-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AF-A56K-01A-32D-A39G-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AF-A56K-01A-32D-A39G-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AF-A56K-01A-32D-A39G-05	9828653044_R03C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.7.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-A56K-01A-32D-A39G-05	jhu-usc.edu_READ.HumanMethylation450.7.lvl-2.TCGA-AF-A56K-01A-32D-A39G-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.7.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-A56K-01A-32D-A39G-05	jhu-usc.edu_READ.HumanMethylation450.7.lvl-3.TCGA-AF-A56K-01A-32D-A39G-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.7.3.0	DNA Methylation	Level 3	yes	HG19
07a77b27-8eac-4a9d-a853-1b9fe41c8d63	TCGA-AF-A56K-01A-32D-A39G-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AF-A56K-01A-32D-A39G-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AF-A56K-01A-32D-A39G-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AF-A56K-01A-32D-A39G-05	9828653044_R03C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.7.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-A56K-01A-32D-A39G-05	jhu-usc.edu_READ.HumanMethylation450.7.lvl-2.TCGA-AF-A56K-01A-32D-A39G-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.7.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-A56K-01A-32D-A39G-05	jhu-usc.edu_READ.HumanMethylation450.7.lvl-3.TCGA-AF-A56K-01A-32D-A39G-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.7.3.0	DNA Methylation	Level 3	yes	HG19
3d54f6e7-ba7a-4062-9fdb-1d6ad1fb9ba2	TCGA-AF-A56L-01A-31D-A39G-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AF-A56L-01A-31D-A39G-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AF-A56L-01A-31D-A39G-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AF-A56L-01A-31D-A39G-05	9828653044_R04C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.7.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-A56L-01A-31D-A39G-05	jhu-usc.edu_READ.HumanMethylation450.7.lvl-2.TCGA-AF-A56L-01A-31D-A39G-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.7.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-A56L-01A-31D-A39G-05	jhu-usc.edu_READ.HumanMethylation450.7.lvl-3.TCGA-AF-A56L-01A-31D-A39G-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.7.3.0	DNA Methylation	Level 3	yes	HG19
3d54f6e7-ba7a-4062-9fdb-1d6ad1fb9ba2	TCGA-AF-A56L-01A-31D-A39G-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AF-A56L-01A-31D-A39G-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AF-A56L-01A-31D-A39G-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AF-A56L-01A-31D-A39G-05	9828653044_R04C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.7.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-A56L-01A-31D-A39G-05	jhu-usc.edu_READ.HumanMethylation450.7.lvl-2.TCGA-AF-A56L-01A-31D-A39G-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.7.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-A56L-01A-31D-A39G-05	jhu-usc.edu_READ.HumanMethylation450.7.lvl-3.TCGA-AF-A56L-01A-31D-A39G-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.7.3.0	DNA Methylation	Level 3	yes	HG19
d4ad344a-8402-4480-a97e-f7807e7d0b6d	TCGA-AF-A56N-01A-12D-A39G-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AF-A56N-01A-12D-A39G-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AF-A56N-01A-12D-A39G-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AF-A56N-01A-12D-A39G-05	9828653044_R05C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.7.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-A56N-01A-12D-A39G-05	jhu-usc.edu_READ.HumanMethylation450.7.lvl-2.TCGA-AF-A56N-01A-12D-A39G-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.7.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-A56N-01A-12D-A39G-05	jhu-usc.edu_READ.HumanMethylation450.7.lvl-3.TCGA-AF-A56N-01A-12D-A39G-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.7.3.0	DNA Methylation	Level 3	yes	HG19
d4ad344a-8402-4480-a97e-f7807e7d0b6d	TCGA-AF-A56N-01A-12D-A39G-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AF-A56N-01A-12D-A39G-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AF-A56N-01A-12D-A39G-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AF-A56N-01A-12D-A39G-05	9828653044_R05C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.7.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-A56N-01A-12D-A39G-05	jhu-usc.edu_READ.HumanMethylation450.7.lvl-2.TCGA-AF-A56N-01A-12D-A39G-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.7.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AF-A56N-01A-12D-A39G-05	jhu-usc.edu_READ.HumanMethylation450.7.lvl-3.TCGA-AF-A56N-01A-12D-A39G-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.7.3.0	DNA Methylation	Level 3	yes	HG19
259505da-08f8-4129-a4db-7d5099c2fe0e	TCGA-AG-A01W-11A-11D-A081-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AG-A01W-11A-11D-A081-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AG-A01W-11A-11D-A081-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AG-A01W-11A-11D-A081-05	5775041086_R02C01_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.1.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A01W-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-2.TCGA-AG-A01W-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.1.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A01W-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-3.TCGA-AG-A01W-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.1.3.0	DNA Methylation	Level 3	yes	HG19
259505da-08f8-4129-a4db-7d5099c2fe0e	TCGA-AG-A01W-11A-11D-A081-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AG-A01W-11A-11D-A081-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AG-A01W-11A-11D-A081-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AG-A01W-11A-11D-A081-05	5775041086_R02C01_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.1.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A01W-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-2.TCGA-AG-A01W-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.1.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A01W-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-3.TCGA-AG-A01W-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.1.3.0	DNA Methylation	Level 3	yes	HG19
8b71795b-b44a-48b7-96b3-dfec7846013e	TCGA-AG-A01Y-11A-11D-A081-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AG-A01Y-11A-11D-A081-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AG-A01Y-11A-11D-A081-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AG-A01Y-11A-11D-A081-05	5775041086_R05C01_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.1.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A01Y-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-2.TCGA-AG-A01Y-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.1.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A01Y-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-3.TCGA-AG-A01Y-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.1.3.0	DNA Methylation	Level 3	yes	HG19
8b71795b-b44a-48b7-96b3-dfec7846013e	TCGA-AG-A01Y-11A-11D-A081-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AG-A01Y-11A-11D-A081-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AG-A01Y-11A-11D-A081-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AG-A01Y-11A-11D-A081-05	5775041086_R05C01_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.1.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A01Y-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-2.TCGA-AG-A01Y-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.1.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A01Y-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-3.TCGA-AG-A01Y-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.1.3.0	DNA Methylation	Level 3	yes	HG19
f2e9e149-e7a1-402f-a51a-7b8657a8f652	TCGA-AG-A020-11A-11D-A081-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AG-A020-11A-11D-A081-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AG-A020-11A-11D-A081-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AG-A020-11A-11D-A081-05	5775041086_R01C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.1.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A020-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-2.TCGA-AG-A020-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.1.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A020-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-3.TCGA-AG-A020-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.1.3.0	DNA Methylation	Level 3	yes	HG19
f2e9e149-e7a1-402f-a51a-7b8657a8f652	TCGA-AG-A020-11A-11D-A081-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AG-A020-11A-11D-A081-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AG-A020-11A-11D-A081-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AG-A020-11A-11D-A081-05	5775041086_R01C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.1.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A020-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-2.TCGA-AG-A020-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.1.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A020-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-3.TCGA-AG-A020-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.1.3.0	DNA Methylation	Level 3	yes	HG19
348ae381-9a11-41ae-98b8-b86fa1a17644	TCGA-AG-A02N-11A-11D-A081-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AG-A02N-11A-11D-A081-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AG-A02N-11A-11D-A081-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AG-A02N-11A-11D-A081-05	5775041086_R04C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.1.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A02N-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-2.TCGA-AG-A02N-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.1.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A02N-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-3.TCGA-AG-A02N-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.1.3.0	DNA Methylation	Level 3	yes	HG19
348ae381-9a11-41ae-98b8-b86fa1a17644	TCGA-AG-A02N-11A-11D-A081-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AG-A02N-11A-11D-A081-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AG-A02N-11A-11D-A081-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AG-A02N-11A-11D-A081-05	5775041086_R04C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.1.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A02N-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-2.TCGA-AG-A02N-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.1.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A02N-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-3.TCGA-AG-A02N-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.1.3.0	DNA Methylation	Level 3	yes	HG19
0cea002d-a266-4476-81d9-b2d739e73de3	TCGA-AG-A036-11A-11D-A081-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AG-A036-11A-11D-A081-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AG-A036-11A-11D-A081-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AG-A036-11A-11D-A081-05	5775041086_R06C02_Grn.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.1.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A036-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-2.TCGA-AG-A036-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.1.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A036-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-3.TCGA-AG-A036-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.1.3.0	DNA Methylation	Level 3	yes	HG19
0cea002d-a266-4476-81d9-b2d739e73de3	TCGA-AG-A036-11A-11D-A081-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AG-A036-11A-11D-A081-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AG-A036-11A-11D-A081-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AG-A036-11A-11D-A081-05	5775041086_R06C02_Red.idat	jhu-usc.edu_READ.HumanMethylation450.Level_1.1.3.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A036-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-2.TCGA-AG-A036-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_2.1.3.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AG-A036-11A-11D-A081-05	jhu-usc.edu_READ.HumanMethylation450.1.lvl-3.TCGA-AG-A036-11A-11D-A081-05.txt	jhu-usc.edu_READ.HumanMethylation450.Level_3.1.3.0	DNA Methylation	Level 3	yes	HG19
