Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [Genome reference]
281e69af-965c-4331-b2e4-3e95ae2d6a14	TCGA-G4-6309-01A-21D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-G4-6309-01A-21D-1837-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-G4-6309-01A-21D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-G4-6309-01A-21D-1837-05	6929718053_R05C02_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G4-6309-01A-21D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-G4-6309-01A-21D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-G4-6309-01A-21D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-G4-6309-01A-21D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
f7bb4609-d95a-4d30-9a18-20a4dea9d6df	TCGA-AA-3489-01A-21D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AA-3489-01A-21D-1837-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AA-3489-01A-21D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AA-3489-01A-21D-1837-05	6929718053_R06C02_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AA-3489-01A-21D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-AA-3489-01A-21D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AA-3489-01A-21D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AA-3489-01A-21D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
f7bb4609-d95a-4d30-9a18-20a4dea9d6df	TCGA-AA-3489-01A-21D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AA-3489-01A-21D-1837-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AA-3489-01A-21D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AA-3489-01A-21D-1837-05	6929718053_R06C02_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AA-3489-01A-21D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-AA-3489-01A-21D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AA-3489-01A-21D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AA-3489-01A-21D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
f15f2612-f350-485c-b2c7-0ac63a6a018b	TCGA-CA-6718-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CA-6718-01A-11D-1837-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CA-6718-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CA-6718-01A-11D-1837-05	6929718054_R01C01_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CA-6718-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-CA-6718-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CA-6718-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CA-6718-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
f15f2612-f350-485c-b2c7-0ac63a6a018b	TCGA-CA-6718-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CA-6718-01A-11D-1837-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CA-6718-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CA-6718-01A-11D-1837-05	6929718054_R01C01_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CA-6718-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-CA-6718-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CA-6718-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CA-6718-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
dda31bb7-5db9-40dc-a47c-bfeb9906f67d	TCGA-CA-6716-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CA-6716-01A-11D-1837-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CA-6716-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CA-6716-01A-11D-1837-05	6929718054_R02C01_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CA-6716-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-CA-6716-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CA-6716-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CA-6716-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
dda31bb7-5db9-40dc-a47c-bfeb9906f67d	TCGA-CA-6716-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CA-6716-01A-11D-1837-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CA-6716-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CA-6716-01A-11D-1837-05	6929718054_R02C01_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CA-6716-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-CA-6716-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CA-6716-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CA-6716-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
7aaa2015-c60c-4b5f-87fd-6b9774a3c70b	TCGA-AZ-4616-01A-21D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AZ-4616-01A-21D-1837-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AZ-4616-01A-21D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AZ-4616-01A-21D-1837-05	6929718054_R03C01_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AZ-4616-01A-21D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-AZ-4616-01A-21D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AZ-4616-01A-21D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AZ-4616-01A-21D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
7aaa2015-c60c-4b5f-87fd-6b9774a3c70b	TCGA-AZ-4616-01A-21D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AZ-4616-01A-21D-1837-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AZ-4616-01A-21D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AZ-4616-01A-21D-1837-05	6929718054_R03C01_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AZ-4616-01A-21D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-AZ-4616-01A-21D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AZ-4616-01A-21D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AZ-4616-01A-21D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
f8c69885-7ac3-43c8-850f-30a2cb511a98	TCGA-CM-6675-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CM-6675-01A-11D-1837-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CM-6675-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CM-6675-01A-11D-1837-05	6929718054_R04C01_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-6675-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-CM-6675-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-6675-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CM-6675-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
f8c69885-7ac3-43c8-850f-30a2cb511a98	TCGA-CM-6675-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CM-6675-01A-11D-1837-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CM-6675-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CM-6675-01A-11D-1837-05	6929718054_R04C01_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-6675-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-CM-6675-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-6675-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CM-6675-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
911123c6-088e-4323-bbd7-7ef4f94678bd	TCGA-AD-6548-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AD-6548-01A-11D-1837-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AD-6548-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AD-6548-01A-11D-1837-05	6929718054_R05C01_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AD-6548-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-AD-6548-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AD-6548-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AD-6548-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
911123c6-088e-4323-bbd7-7ef4f94678bd	TCGA-AD-6548-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AD-6548-01A-11D-1837-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AD-6548-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AD-6548-01A-11D-1837-05	6929718054_R05C01_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AD-6548-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-AD-6548-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AD-6548-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AD-6548-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
af3f96a4-dbde-4d41-a236-a9f3d665674c	TCGA-AZ-6605-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AZ-6605-01A-11D-1837-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AZ-6605-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AZ-6605-01A-11D-1837-05	6929718054_R01C02_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AZ-6605-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-AZ-6605-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AZ-6605-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AZ-6605-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
af3f96a4-dbde-4d41-a236-a9f3d665674c	TCGA-AZ-6605-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-AZ-6605-01A-11D-1837-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-AZ-6605-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-AZ-6605-01A-11D-1837-05	6929718054_R01C02_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AZ-6605-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-AZ-6605-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-AZ-6605-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-AZ-6605-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
f775aa44-6838-4b72-8b03-66094f36373b	TCGA-F4-6703-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-F4-6703-01A-11D-1837-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-F4-6703-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-F4-6703-01A-11D-1837-05	6929718054_R02C02_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F4-6703-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-F4-6703-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F4-6703-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6703-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
f775aa44-6838-4b72-8b03-66094f36373b	TCGA-F4-6703-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-F4-6703-01A-11D-1837-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-F4-6703-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-F4-6703-01A-11D-1837-05	6929718054_R02C02_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F4-6703-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-F4-6703-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-F4-6703-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-F4-6703-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
4a832354-d0c6-4d06-8a24-518df107c6c3	TCGA-CM-6674-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CM-6674-01A-11D-1837-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CM-6674-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CM-6674-01A-11D-1837-05	6929718054_R03C02_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-6674-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-CM-6674-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-6674-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CM-6674-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
4a832354-d0c6-4d06-8a24-518df107c6c3	TCGA-CM-6674-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CM-6674-01A-11D-1837-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CM-6674-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CM-6674-01A-11D-1837-05	6929718054_R03C02_Red.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-6674-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-CM-6674-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-6674-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CM-6674-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
dae45015-314a-47c5-b83e-1e9212122cb7	TCGA-CM-6678-01A-11D-1837-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-CM-6678-01A-11D-1837-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-CM-6678-01A-11D-1837-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-CM-6678-01A-11D-1837-05	6929718054_R04C02_Grn.idat	jhu-usc.edu_COAD.HumanMethylation450.Level_1.6.9.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-6678-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-2.TCGA-CM-6678-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_2.6.9.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-CM-6678-01A-11D-1837-05	jhu-usc.edu_COAD.HumanMethylation450.6.lvl-3.TCGA-CM-6678-01A-11D-1837-05.txt	jhu-usc.edu_COAD.HumanMethylation450.Level_3.6.9.0	DNA Methylation	Level 3	yes	HG19
